2025-12-21 17:58:12 | WARNING  | feature.registry | Registry file not found at C:\Users\hanji\Documents\github\RL_pj\indicator_machinlearning\data\features.json. Starting empty.
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 8 features. Objective: multiclass
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8900
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 8 features. Objective: multiclass
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8932
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 8 features. Objective: multiclass
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8645
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 8 features. Objective: multiclass
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8739
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 8 features. Objective: multiclass
2025-12-21 18:26:57 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8634
2025-12-21 18:26:58 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.616 (S:0.09 T:132 W:0.58 R:0.055)
2025-12-21 18:26:58 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 6.738 -> 7.033 | Reward: 3.616
2025-12-21 18:26:59 | INFO     | orchestration.loop | 
=== Experiment 31 ===
2025-12-21 18:26:59 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:26:59 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:26:59 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(7.033), 0.401, np.float64(0.787), -0.003, np.float64(0.474), np.float64(0.762)]
2025-12-21 18:26:59 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:26:59 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.9122
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.9117
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.9168
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8955
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.9072
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 7 features. Objective: multiclass
2025-12-21 18:26:59 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8860
2025-12-21 18:26:59 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.459 (S:0.09 T:237 W:0.56 R:0.050)
2025-12-21 18:26:59 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 7.033 -> 7.308 | Reward: 3.459
2025-12-21 18:27:00 | INFO     | orchestration.loop | 
=== Experiment 32 ===
2025-12-21 18:27:00 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:00 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:00 | INFO     | meta.q_learning |     [RL] Exploration (e=0.18) -> MOMENTUM_ALPHA
2025-12-21 18:27:00 | INFO     | orchestration.loop | >>> [Agent] Proposed: MOMENTUM_ALPHA | Params: {}
2025-12-21 18:27:00 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8058
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.7998
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8123
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.7859
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8039
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 3 features. Objective: multiclass
2025-12-21 18:27:01 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.7841
2025-12-21 18:27:01 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 2.974 (S:0.08 T:593 W:0.61 R:0.021)
2025-12-21 18:27:01 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, MOMENTUM_ALPHA): -0.003 -> 0.953 | Reward: 2.974
2025-12-21 18:27:02 | INFO     | orchestration.loop | 
=== Experiment 33 ===
2025-12-21 18:27:02 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:02 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:02 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(7.308), 0.401, np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:02 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:02 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8539
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8437
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8479
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8225
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8391
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 4 features. Objective: multiclass
2025-12-21 18:27:03 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8206
2025-12-21 18:27:03 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.287 (S:0.07 T:152 W:0.56 R:0.045)
2025-12-21 18:27:03 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 7.308 -> 7.564 | Reward: 3.287
2025-12-21 18:27:04 | INFO     | orchestration.loop | 
=== Experiment 34 ===
2025-12-21 18:27:04 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:04 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:04 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(7.564), 0.401, np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:04 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:04 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8377
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8243
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8359
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8229
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8341
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 4 features. Objective: multiclass
2025-12-21 18:27:05 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8184
2025-12-21 18:27:05 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.001 (S:0.06 T:121 W:0.55 R:0.034)
2025-12-21 18:27:05 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 7.564 -> 7.788 | Reward: 3.001
2025-12-21 18:27:06 | INFO     | orchestration.loop | 
=== Experiment 35 ===
2025-12-21 18:27:06 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:06 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:06 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(7.788), 0.401, np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:06 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:06 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8178
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8141
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8086
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8137
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8190
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 5 features. Objective: multiclass
2025-12-21 18:27:07 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.7980
2025-12-21 18:27:07 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.150 (S:0.07 T:68 W:0.57 R:0.037)
2025-12-21 18:27:07 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 7.788 -> 8.025 | Reward: 3.150
2025-12-21 18:27:08 | INFO     | orchestration.loop | 
=== Experiment 36 ===
2025-12-21 18:27:08 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:08 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:08 | INFO     | meta.q_learning |     [RL] Exploration (e=0.18) -> MEAN_REVERSION
2025-12-21 18:27:08 | INFO     | orchestration.loop | >>> [Agent] Proposed: MEAN_REVERSION | Params: {}
2025-12-21 18:27:08 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:08 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:08 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8141
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8183
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8183
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8035
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8204
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 3 features. Objective: multiclass
2025-12-21 18:27:09 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.7914
2025-12-21 18:27:09 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 2.795 (S:0.07 T:579 W:0.58 R:0.018)
2025-12-21 18:27:09 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, MEAN_REVERSION): 0.401 -> 1.363 | Reward: 2.795
2025-12-21 18:27:10 | INFO     | orchestration.loop | 
=== Experiment 37 ===
2025-12-21 18:27:10 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:10 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:10 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(8.025), np.float64(1.363), np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:10 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:10 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:10 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:10 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:10 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8336
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8456
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8465
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 3 features. Objective: multiclass
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8132
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 3 features. Objective: multiclass
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8391
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 3 features. Objective: multiclass
2025-12-21 18:27:11 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8111
2025-12-21 18:27:11 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.346 (S:0.11 T:498 W:0.59 R:0.037)
2025-12-21 18:27:11 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 8.025 -> 8.280 | Reward: 3.346
2025-12-21 18:27:12 | INFO     | orchestration.loop | 
=== Experiment 38 ===
2025-12-21 18:27:12 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:12 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:12 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(8.28), np.float64(1.363), np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:12 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:12 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:12 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:12 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:12 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8733
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8669
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8729
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8632
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 7 features. Objective: multiclass
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8693
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 7 features. Objective: multiclass
2025-12-21 18:27:13 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8550
2025-12-21 18:27:13 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 3.514 (S:0.08 T:99 W:0.56 R:0.053)
2025-12-21 18:27:13 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 8.280 -> 8.548 | Reward: 3.514
2025-12-21 18:27:14 | INFO     | orchestration.loop | 
=== Experiment 39 ===
2025-12-21 18:27:14 | INFO     | orchestration.loop | >>> [Regime] Trend=0.00, VolLevel=1.00, Shock=False
2025-12-21 18:27:14 | INFO     | meta.agent | [MetaAgent] Regime Detected: SIDEWAYS (Trend: 0.00, VIX: 1.00)
2025-12-21 18:27:14 | INFO     | meta.q_learning |     [RL] Exploitation (State: SIDEWAYS) -> TREND_FOLLOWING | Q-Vals: [np.float64(8.548), np.float64(1.363), np.float64(0.787), np.float64(0.953), np.float64(0.474), np.float64(0.762)]
2025-12-21 18:27:14 | INFO     | orchestration.loop | >>> [Agent] Proposed: TREND_FOLLOWING | Params: {}
2025-12-21 18:27:14 | INFO     | feature.registry | Loaded 50 features from registry.
2025-12-21 18:27:14 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:14 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8747
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8613
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8608
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training on 2163 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8447
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training on 2188 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8515
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Starting training...
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training on 2737 samples with 7 features. Objective: multiclass
2025-12-21 18:27:15 | INFO     | l2.ml_guard | [ML Guard] Training completed. Accuracy: 0.8400
2025-12-21 18:27:15 | INFO     | orchestration.loop | >>> [Result] APPROVED | Reward: 4.051 (S:0.11 T:118 W:0.59 R:0.071)
2025-12-21 18:27:15 | INFO     | meta.q_learning |     [RL] Updated Q(SIDEWAYS, TREND_FOLLOWING): 8.548 -> 8.868 | Reward: 4.051
2025-12-21 18:27:16 | INFO     | orchestration.loop | 
=== Experiment 40 ===
